created_at,full_text,username
Wed Feb 01 10:32:57 +0000 2023,"['kondisi', 'cuaca', 'pek', 'potensi', 'akibat', 'banjir', 'malinau', 'kalimantan', 'utara', 'kondisi', 'banjir', 'tahun', 'malinau', 'tepat', 'jumat', '2812022', 'wilayah', 'kota', 'sebab', 'curah', 'hujan', 'tinggild', 'banjir', 'curahhujantinggi']",tribunnews
Tue Nov 22 06:20:07 +0000 2022,"['bmkg', 'masyarakat', 'cianjur', 'waspada', 'longsor', 'banjir', 'bandang', 'pascagempa']",tribunnews
Mon Nov 21 03:57:07 +0000 2022,"['kena', 'tipu', 'jual', 'kenal', '5', 'ciriciri', 'mobil', 'bekas', 'banjir', 'beli', 'tribunjualbeli']",tribunnews
Mon Nov 14 11:56:59 +0000 2022,"['banjir', 'aceh', 'tamiang', 'rusak', 'ribu', 'hektare', 'tambak', 'rugi', 'capai', 'rp', '4', '7', 'miliar', 'serambinews']",tribunnews
Sun Nov 13 14:44:16 +0000 2022,"['jalur', 'tol', 'jakartamerak', 'rendam', 'banjir', 'meter', 'kendara', 'alih', 'karawaci']",tribunnews
Thu Nov 10 13:10:00 +0000 2022,"['gunung', 'meru', 'erupsi', 'status', 'siaga', 'level', 'iii', 'masyarakat', 'lereng', 'waspada', 'banjir', 'lahar']",tribunnews
Thu Nov 10 12:03:05 +0000 2022,"['korban', 'banjir', 'tanjung', 'pura', '4', 'bungkus', 'mie', 'instan', 'perintah', 'tribunmedan']",tribunnews
Thu Nov 10 12:02:19 +0000 2022,"['aceh', 'tenggara', 'potensi', 'banjir', 'warga', 'tinggal', 'camat', 'imbau', 'waspada']",tribunnews
Thu Nov 10 11:55:04 +0000 2022,"['masuk', 'ke11', '17', 'kampung', 'aceh', 'tamiang', 'isolir', 'banjir', 'bantu', 'alir', 'serambinews']",tribunnews
Thu Nov 10 04:13:04 +0000 2022,"['gunung', 'meru', 'erupsi', 'status', 'siaga', 'level', 'iii', 'masyarakat', 'lereng', 'waspada', 'banjir', 'lahar']",tribunnews
Thu Nov 10 04:06:55 +0000 2022,"['gunung', 'meru', 'erupsi', 'status', 'siaga', 'level', 'iii', 'masyarakat', 'lereng', 'waspada', 'banjir', 'lahar']",tribunnews
Thu Nov 10 02:16:59 +0000 2022,"['gunung', 'meru', 'erupsi', 'status', 'siaga', 'level', 'iii', 'masyarakat', 'lereng', 'waspada', 'banjir', 'lahar']",tribunnews
Mon Nov 07 06:36:52 +0000 2022,"['enam', 'mobil', 'hanyut', 'sapu', 'banjir', 'bandang', 'semarang', '2', 'kilometer']",tribunnews
Thu Nov 03 12:59:37 +0000 2022,"['bpbd', 'dki', 'catat', '3', 'ruas', 'jalan', 'jakarta', 'selatan', 'genang', 'banjir']",tribunnews
Sat Oct 29 13:10:00 +0000 2022,"['korban', 'tinggal', 'akibat', 'banjir', 'lampung', 'selatan', 'tambah', '3', 'hilang']",tribunnews
Sat Oct 29 04:24:36 +0000 2022,"['korban', 'tinggal', 'akibat', 'banjir', 'lampung', 'selatan', 'tambah', '3', 'hilang']",tribunnews
Fri Oct 28 11:26:26 +0000 2022,"['banjir', 'rendam', '3', 'camat', 'majene', 'sulawesi', 'barat', 'akibat', 'sungai', 'saleppa', 'luap']",tribunnews
Fri Oct 28 09:03:59 +0000 2022,"['tanah', 'longsor', 'banjir', 'filipina', 'tewas', '13', 'orang', 'badai', 'tropis', 'nalgae', 'selatan']",tribunnews
Fri Oct 28 04:20:45 +0000 2022,"['warga', 'dampak', 'banjir', 'desa', 'pasapa', 'mamuju', 'serang', 'gatalgatal']",tribunnews
Thu Oct 27 12:35:22 +0000 2022,"['543', 'rumah', 'dampak', 'banjir', 'mamuju', 'sulbar', 'warga', 'evakuasi', 'tugas', 'rakit', 'bambu']",tribunnews
Thu Oct 27 11:56:10 +0000 2022,"['update', 'banjir', 'longsor', 'mamuju', '543', 'rumah', 'dampak', '5', 'sekolah', 'rendam']",tribunnews
Wed Oct 12 00:45:59 +0000 2022,"['pmi', 'lhokseumawe', 'distribusi', '6', 'ton', 'air', 'bersih', 'lokasi', 'banjir', 'aceh', 'utara', 'serambinews']",tribunnews
