created_at,full_text,username
Wed Jan 18 01:19:05 +0000 2023,"['gempa', 'm', '6', '3', 'guncang', 'bone', 'bolango', 'gorontalo', 'potensi', 'tsunami']",liputan6dotcom
Tue Jan 17 05:05:04 +0000 2023,"['gempa', 'kini', 'malang', 'magnitudo', '5', '1', 'potensi', 'tsunami']",liputan6dotcom
Mon Jan 16 00:01:02 +0000 2023,"['gempa', 'm', '6', '2', 'guncang', 'aceh', 'bmkg', 'pasti', 'potensi', 'tsunami']",liputan6dotcom
Tue Jan 10 06:21:13 +0000 2023,"['bmkg', 'cabut', 'ingat', 'tsunami', 'malu', 'enamplus']",liputan6dotcom
Tue Jan 10 04:24:06 +0000 2023,"['video', 'bmkg', 'cabut', 'ingat', 'tsunami', 'malu']",liputan6dotcom
Tue Jan 10 04:12:37 +0000 2023,"['video', 'bmkg', 'cabut', 'ingat', 'tsunami', 'malu']",liputan6dotcom
Thu Oct 13 09:12:10 +0000 2022,"['video', 'heboh', 'pantai', 'bangka', 'kering', 'bpbd', 'bantah', 'tandatanda', 'tsunami']",liputan6dotcom
Thu Oct 13 09:05:07 +0000 2022,"['video', 'heboh', 'pantai', 'bangka', 'kering', 'bpbd', 'bantah', 'tandatanda', 'tsunami']",liputan6dotcom
Mon Oct 10 06:05:09 +0000 2022,"['video', 'bmkg', 'gempa', 'bayah', 'magnitudo', '5', '5', 'potensi', 'tsunami']",liputan6dotcom
Sun Sep 25 12:00:35 +0000 2022,"['gempa', 'magnitudo', '5', '5', 'guncang', 'melonguane', 'sulawesi', 'utara', 'bmkg', 'gempa', 'magnitudo', '5', '5', 'guncang', 'melonguane', 'potensi', 'tsunami']",liputan6dotcom
Sat Sep 24 16:59:05 +0000 2022,"['gempa', 'getar', 'meulaboh', 'aceh', 'wakatobi', 'sabtu', '24', 'september', '2022', 'gempa', 'wakatobi', 'sultra', '035126', 'wib', 'kuat', 'magnitudo', '5', '4', 'bmkg', 'lindu', 'potensi', 'tsunami']",liputan6dotcom
Fri Sep 23 14:48:33 +0000 2022,"['gempa', 'getar', 'bima', 'pariaman', 'aceh', 'jumat', '23', 'september', '2022', 'gempa', 'takengon', 'aceh', 'magnitudo', '5', '1', 'potensi', 'tsunami']",liputan6dotcom
Wed Sep 21 15:42:10 +0000 2022,"['gempa', 'getar', 'malu', 'tenggara', 'tawa', 'sumbar', 'rabu', '21', 'september', '2022', 'gempa', 'tawa', 'sumbar', 'rabu', 'pagi', '052501', 'wib', 'lindu', 'kuat', 'magnitudo', '5', '0', 'potensi', 'tsunami']",liputan6dotcom
Tue Sep 20 23:48:35 +0000 2022,"['gempa', 'magnitudo', '5', 'getar', 'tawa', 'sumbar', 'rabu', 'pagi', '21', 'september', 'bmkg', 'gempa', 'tawa', 'potensi', 'tsunami']",liputan6dotcom
Sun Sep 04 09:27:35 +0000 2022,"['gempa', 'magnitudo', '5', '1', 'getar', 'bengkulu', 'badan', 'meteorologi', 'klimatologi', 'geofisika', 'bmkg', 'informasi', 'gempa', 'kaur', 'bengkulu', 'potensi', 'tsunami']",liputan6dotcom
Fri Sep 02 12:53:33 +0000 2022,"['gempa', 'jumat', '2', 'september', '2022', 'getar', 'aceh', 'singkil', 'aceh', 'gempa', 'aceh', 'singkil', 'aceh', 'milik', 'magnitudo', '5', '0', 'potensi', 'tsunami', 'pusat', 'lindu', 'laut', '103423', 'wib']",liputan6dotcom
Sun Aug 28 23:58:39 +0000 2022,"['bmkg', 'informasi', 'gempa', 'dalam', '11', 'kilometer', 'wilayah', 'tawa', 'potensi', 'tsunami', 'masyarakat', 'imbau', 'waspada', 'dampak', 'gempa', 'susul']",liputan6dotcom
Sat Aug 27 23:59:52 +0000 2022,"['bmkg', 'informasi', 'gempa', 'dalam', '10', 'kilometer', 'wilayah', 'bantul', 'potensi', 'tsunami', 'masyarakat', 'imbau', 'waspada', 'dampak', 'gempa', 'susul']",liputan6dotcom
Thu Aug 25 11:19:33 +0000 2022,"['kuat', 'sistem', 'ingat', 'tsunami', 'bmkg', 'bentuk', 'konsorsium', 'isi', 'pakar', 'teliti', 'hadir', 'kgti', 'tingkat', 'mandiri', 'bangsa', 'kuat', 'operasional', 'sistem', 'ingat', 'tsunami']",liputan6dotcom
Mon Aug 22 09:00:07 +0000 2022,"['bmkg', 'sebut', 'gempa', 'potensi', 'tsunami', 'warga', 'beada', 'lokasi', 'rasa', 'getar', 'gempa', 'kuat']",liputan6dotcom
Fri Aug 19 23:09:06 +0000 2022,"['cristiano', 'ronaldo', 'piala', 'dunia', 'tsunami', 'prestasi', 'pribadi', 'mentok', 'piala', 'dunia', '2022', 'piala', 'dunia', 'cr7']",liputan6dotcom
Sun Aug 07 12:21:07 +0000 2022,"['gempa', 'getar', 'kabupaten', 'seluma', 'bengkulu', 'minggu', '7', 'agustus', '2022', 'gempa', 'kuat', 'magnitudo', '5', '1', 'potensi', 'tsunami', 'wilayah', 'rasa', 'getar', 'kota', 'bengkulu', 'kepahiang']",liputan6dotcom
Fri Aug 05 09:44:38 +0000 2022,"['sri', 'mulyani', 'as', 'eropa', 'landa', 'tsunami', 'inflasi', 'menteri', 'uang', 'sri', 'mulyani', 'indrawati', 'diagnosis', 'kait', 'tsunami', 'inflasi', 'landa', 'amerika', 'serikat', 'negaranegara', 'maju', 'kawasan', 'benua', 'eropa']",liputan6dotcom
Wed Jul 27 10:13:34 +0000 2022,"['cek', 'fakta', 'hoaks', 'bmkg', 'tsunami', 'trofi', 'mu', 'edar', 'media', 'sosial', 'postingan', 'asal', 'bmkg', 'klaim', 'tsunami', 'tropi', 'mu']",liputan6dotcom
Mon Jul 25 12:02:06 +0000 2022,"['gelar', 'sekolah', 'lapang', 'gempa', 'bmkg', 'warga', 'sikka', 'mudah', 'pengaruh', 'hoaks', 'bencana', 'slg', 'bmkg', 'menyebarluaskan', 'informasi', '12', 'indikator', 'siaga', 'tsunami', 'peta', 'bahaya', 'tsunami', 'potensi', 'bencana', 'gempa', 'bumi', 'tsunami', 'wilayah', 'ntt']",liputan6dotcom
Wed Jul 20 00:34:34 +0000 2022,"['gempa', 'magnitudo', '5', '8', 'getar', 'bengkulu', 'rabu', 'pagi', '20', 'juli', '2022', 'bmkg', 'gempa', 'bengkulu', 'potensi', 'tsunami']",liputan6dotcom
Thu Feb 10 03:59:04 +0000 2022,"['bmkg', 'antisipasi', 'tsunami', 'sapu', 'bandara', 'ngurah', 'rai', 'gempa', 'landa', 'bal']",liputan6dotcom
Wed Feb 09 20:39:06 +0000 2022,"['esdm', 'gunung', 'anak', 'krakatau', 'milik', 'karakteristik', 'identik', 'hunga', 'tonga', 'letus', 'timbul', 'tsunami']",liputan6dotcom
Wed Feb 09 08:52:03 +0000 2022,"['esdm', '9', 'gunung', 'api', 'potensi', 'tsunami', 'erupsi', 'gunung', 'anak', 'krakatau']",liputan6dotcom
Fri Feb 04 10:49:38 +0000 2022,"['gempa', 'banten', 'm', '5', '5', 'potensi', 'tsunami']",liputan6dotcom
Sat Jan 29 14:37:32 +0000 2022,"['bmkg', 'dorong', 'peran', 'aktif', 'ahli', 'konstruksi', 'mitigasi', 'ancam', 'gempabumi', 'tsunami']",liputan6dotcom
Thu Jan 27 09:26:25 +0000 2022,"['6', 'negara', 'potensi', 'tsunami', 'indonesia', 'infolewatliputan6app']",liputan6dotcom
Sun Jan 23 11:14:03 +0000 2022,"['ragam', 'hoaks', 'putar', 'tsunami', 'simak', 'fakta']",liputan6dotcom
Sat Jan 22 10:42:07 +0000 2022,"['simak', 'hoaks', 'putar', 'tsunami', 'tonga']",liputan6dotcom
Sat Jan 22 07:18:33 +0000 2022,"['cek', 'fakta', 'video', 'dampak', 'tsunami', 'tonga', 'tokyo']",liputan6dotcom
Sat Jan 22 06:14:04 +0000 2022,"['bmkg', 'pasti', 'gempa', 'm', '6', 'melonguane', 'sulut', 'potensi', 'tsunami']",liputan6dotcom
Fri Jan 21 11:37:34 +0000 2022,"['ajaib', 'pria', 'selamat', '28', 'jam', 'renang', 'seret', 'tsunami', 'tonga']",liputan6dotcom
Fri Jan 21 07:24:32 +0000 2022,"['cek', 'fakta', 'gempa', 'jepang', 'video', 'picu', 'tsunami', 'tonga']",liputan6dotcom
Fri Jan 21 04:09:03 +0000 2022,"['hoaks', 'kini', 'putar', 'bencana', 'alam', 'tsunami', 'gempa', 'bumi']",liputan6dotcom
Thu Jan 20 10:09:05 +0000 2022,"['cek', 'fakta', 'video', 'peristiwa', 'tsunami', 'tonga']",liputan6dotcom
Wed Jan 19 11:13:35 +0000 2022,"['video', 'tv', 'australia', 'putar', 'video', 'ombak', 'bono', 'tsunami', 'efek', 'letus', 'gunung', 'tonga']",liputan6dotcom
Mon Jan 17 04:17:33 +0000 2022,"['6', 'fakta', 'unik', 'tonga', 'erupsi', 'gunung', 'rap', 'picu', 'tsunami', 'jepang']",liputan6dotcom
Sun Jan 16 06:06:08 +0000 2022,"['bmkg', 'letus', 'gunung', 'api', 'tonga', 'timbul', 'tsunami', 'indonesia']",liputan6dotcom
Sat Jan 15 14:32:06 +0000 2022,"['orangorang', 'lari', 'tsunami']",liputan6dotcom
Fri Jan 14 23:55:03 +0000 2022,"['ratus', 'warga', 'dampak', 'gempa', 'banten', 'ungsi', 'huntap', 'tsunami', 'selat', 'sunda']",liputan6dotcom
Fri Jan 14 11:56:36 +0000 2022,"['gempa', 'magnitudo', '6', '7', 'banten', '30', 'detik', 'potensi', 'tsunami']",liputan6dotcom
Tue Dec 14 12:11:33 +0000 2021,"['potensi', 'wisata', 'larantuka', 'guncang', 'gempa', 'potensi', 'tsunami']",liputan6dotcom
Tue Dec 14 10:30:26 +0000 2021,"['bmkg', 'tsunami', 'akibat', 'gempa', 'magnitudo', '7', '4', 'sr', 'deteksi', 'marapokot', 'ntt', '1036', 'tinggi', '0', '07', 'meter']",liputan6dotcom
Tue Dec 14 09:30:16 +0000 2021,"['kepala', 'bidang', 'informasi', 'gempa', 'bumi', 'ingat', 'tsunami', 'bmkg', 'daryono', 'sumber', 'gempa', 'bangkit', 'gempa', 'nali', 'sumber']",liputan6dotcom
Tue Dec 14 09:02:13 +0000 2021,"['foto', 'kondisi', 'warga', 'ntt', 'gempa', 'cabut', 'ingat', 'tsunami']",liputan6dotcom
Tue Dec 14 06:00:36 +0000 2021,"['bmkg', 'ingat', 'tsunami', 'akibat', 'gempa', 'ntt', 'nyata']",liputan6dotcom
Tue Dec 14 05:48:13 +0000 2021,"['bmkg', 'keluar', 'ingat', 'tsunami', '5', 'provinsi']",liputan6dotcom
Tue Dec 14 05:47:06 +0000 2021,"['tsunami', 'potensi', 'terjang', 'ende', 'gempa', 'ntt', 'pltu', 'ropa', 'setop', 'operasi']",liputan6dotcom
Tue Dec 14 05:47:04 +0000 2021,"['gempa', 'larantuka', 'potensi', 'tsunami', 'pasok', 'listrik', 'ntt', 'aman']",liputan6dotcom
Tue Dec 14 05:20:04 +0000 2021,"['video', 'warga', 'ntt', 'lari', 'panik', 'takut', 'terjang', 'tsunami', 'guncang', 'gempa']",liputan6dotcom
Tue Dec 14 05:12:35 +0000 2021,"['gempa', 'larantuka', 'ntt', 'potensi', 'tsunami', 'kemenhub', 'larang', 'terbang', 'laut']",liputan6dotcom
Tue Dec 14 05:08:42 +0000 2021,"['usgs', 'ingat', 'gelombang', 'tsunami', 'bahaya', 'kawasan', 'dampak', 'gempa']",liputan6dotcom
Tue Dec 14 04:53:05 +0000 2021,"['gempa', 'guncang', 'larantuka', 'bmkg', 'ingat', 'tsunami', 'wilayah']",liputan6dotcom
Tue Dec 14 04:39:16 +0000 2021,"['tsunami', 'akibat', 'gempa', 'magnitudo', '7', '4', 'deteksi', 'marapokot', 'selasa', '14122021', '1036', 'wib']",liputan6dotcom
Tue Dec 14 04:34:12 +0000 2021,"['ingat', 'tsunami', 'keluar', 'bmkg', 'perhati', 'warganet']",liputan6dotcom
Tue Dec 14 04:29:01 +0000 2021,"['bmkg', 'keluar', 'ingat', 'tsunami', 'malu', 'ntb', 'ntt', 'sulawesi', 'selatan', 'sulawesi', 'tenggara']",liputan6dotcom
Tue Dec 14 04:16:05 +0000 2021,"['video', 'gempa', 'magnitudo', '7', '5', 'guncang', 'larantuka', 'ntt', 'potensi', 'tsunami']",liputan6dotcom
Tue Dec 14 04:11:38 +0000 2021,"['video', 'detikdetik', 'gempa', 'magnitudo', '7', '5', 'guncang', 'ntt', 'potensi', 'tsunami']",liputan6dotcom
Tue Dec 14 03:56:27 +0000 2021,"['simak', 'wilayah', 'ingat', 'tsunami', 'pasca', 'gempa', 'larantuka', 'ntt']",liputan6dotcom
Tue Dec 14 03:54:34 +0000 2021,"['gempa', 'larantuka', 'wilayah', 'ingat', 'tsunami']",liputan6dotcom
Tue Dec 14 03:50:06 +0000 2021,"['gempa', 'magnitudo', '7', '5', 'guncang', 'larantuka', 'ntt', 'potensi', 'tsunami']",liputan6dotcom
Tue Dec 14 03:42:27 +0000 2021,"['bmkg', 'keluar', 'ingat', 'tsunami', 'wilayah', 'malu', 'ntb', 'ntt', 'sulawesi', 'selatan', 'sulawesi', 'tenggara']",liputan6dotcom
Fri Dec 03 11:28:33 +0000 2021,"['epidemiolog', 'long', 'covid19', 'tsunami', 'dunia', '5']",liputan6dotcom
Thu Dec 02 00:24:03 +0000 2021,"['4', 'nyata', 'bmkg', 'kait', 'potensi', 'tsunami', 'cilegon', 'banten']",liputan6dotcom
Wed Dec 01 12:18:07 +0000 2021,"['potensi', 'tsunami', '8', 'meter', 'cilegon', 'bmkg', 'peta', 'bahaya', 'skenario', 'buruk']",liputan6dotcom
Wed Dec 01 12:05:13 +0000 2021,"['zona', 'rawan', 'tsunami', 'cilegon', 'banten', 'wisata', 'selat', 'sunda']",liputan6dotcom
Wed Dec 01 10:50:05 +0000 2021,"['kepala', 'bmkg', 'potensi', 'tsunami', 'tinggi', '8', 'meter', 'cilegon']",liputan6dotcom
Sun Oct 24 01:50:34 +0000 2021,"['pemkab', 'tangerang', 'alat', 'deteksi', 'gempa', 'tsunami']",liputan6dotcom
Fri Oct 22 06:50:05 +0000 2021,"['situasi', 'kini', 'tsunami', 'covid19', 'rusia']",liputan6dotcom
