created_at,full_text,username
Wed Apr 03 03:48:54 +0000 2024,"['gempa', 'dahsyat', 'm7', '4', 'guncang', 'taiwan', 'gedung', 'ambruk', 'listrik', 'mati']",okezonenews
Sat Mar 30 05:21:50 +0000 2024,"['tuban', 'guncang', 'gempa', 'siang']",okezonenews
Sun Mar 24 22:30:00 +0000 2024,"['bnpb', '17', 'ribu', 'warga', 'kabupaten', 'gresik', 'ungsi', 'imbas', 'info', 'tsunami', 'gempa', 'susul']",okezonenews
Sun Mar 24 05:30:00 +0000 2024,"['5509', 'orang', 'ungsi', 'akibat', 'gempa', 'tuban', '2', 'ribu', 'bangun', 'rusak']",okezonenews
Sun Mar 24 04:45:00 +0000 2024,"['229', 'rangkai', 'gempa', 'susul', 'delapan', 'gempa', 'rasa']",okezonenews
Sun Mar 24 04:08:58 +0000 2024,"['gempa', 'm5', '8', 'guncang', 'tenggara', 'keerom', 'papua']",okezonenews
Sun Mar 24 03:46:20 +0000 2024,"['gempa', 'm6', '1', 'guncang', 'ende', 'ntt', 'pusat', 'laut']",okezonenews
Sat Mar 23 13:55:17 +0000 2024,"['bengkulu', 'selatan', 'guncang', 'gempa', 'm5', '6']",okezonenews
Sat Mar 23 06:00:00 +0000 2024,"['ungkap', 'alas', 'pulau', 'jawa', 'gempa']",okezonenews
Fri Mar 22 16:15:00 +0000 2024,"['bnpb', 'pasti', 'video', 'rumah', 'ambruk', 'jalan', 'rusak', 'akibat', 'gempa', 'tuban', 'hoaks']",okezonenews
Fri Mar 22 14:45:00 +0000 2024,"['ulik', 'ramal', 'jayabaya', 'gempa', 'renggut', 'nyawa', 'jelas']",okezonenews
Fri Mar 22 10:12:28 +0000 2024,"['gempa', 'm6', '5', 'tuban', 'jakarta', 'gedunggedung', 'goyang']",okezonenews
Fri Mar 22 09:07:27 +0000 2024,"['gempa', 'm6', '5', 'tuban', 'jakarta']",okezonenews
Fri Mar 22 04:59:25 +0000 2024,"['gempa', 'm6', '0', 'guncang', 'tuban', 'semarang']",okezonenews
Sun Mar 17 07:30:00 +0000 2024,"['parah', 'pria', 'nekat', 'curi', 'deteksi', 'gempa', 'milik', 'bmkg', '2', 'kali']",okezonenews
Tue Mar 12 10:30:00 +0000 2024,"['41', 'gempa', 'm6', '7', 'picu', 'tsunami', 'ambon', '2500', 'orang', 'tinggal']",okezonenews
Sun Mar 03 01:00:00 +0000 2024,"['hasil', 'analisis', 'bmkg', 'gempa', 'golong', 'dangkal', 'kuat', 'm4', '9']",okezonenews
